text	label	score
齐鲁大地	2	0.923868
台儿庄战役	2	0.607194
天鹅9000m	2	0.941316
四线风筝	2	0.920446
逝者如斯夫不舍昼夜	2	0.94699
仁礼孝悌	2	0.85251
重要的是身在泰山之巅	2	0.992102
孔子登泰山而小天下	2	0.965225
海带向下倒垂生长	2	0.92556
搂草机打捆机秸秆装载机	2	0.255943
搂草机	1	1
银色地膜使苹果底部也发光	2	0.662616
旱地拔葱	0	0.266328
葱王	2	0.889577
冬暖式蔬菜大棚	2	0.788075
2022转本上一本	2	0.808198
2022转本上岸	2	0.879214
航拍真的好美啊	2	0.999877
航拍真的好美	2	0.999933
曲水亭街	2	0.952305
72名泉	2	0.889095
还不是泉眼多	0	0.991216
省会济南排面	2	0.878861
咸鸭蛋	0	0.0710869
全体起立	2	0.395662
考上梦校梦想成真	2	0.992054
十八盘	2	0.937646
强迫症福音	0	0.934549
所以说不如大葱高这句话是真的	0	0.999119
齐鲁大地	2	0.923868
省会压轴	2	0.974801
任嘉伦	1	1
1/5时间过去还在青岛	2	0.929525
任嘉伦	1	1
任嘉伦	1	1
任嘉伦	1	1
劳动最光荣	2	0.982138
致敬	2	0.999876
我外号海豹呜呜呜	2	0.821865
2023中考棒50分	2	0.994057
WYLWAN	1	1
2022高考顺利	2	0.995917
[前方高能]	2	0.583749
要考的	2	0.68248
古时候兰陵这个名字太好听了	2	0.970945
六安人路过	2	0.769679
看到虎鲸了哈哈哈	2	0.993168
23上岸	2	0.735989
上岸	2	0.588575
山东莱芜	2	0.881119
金色的麦田像幅画	2	0.995257
金色的麦田像幅画	2	0.995257
哇哦我们家	2	0.916665
哇哦	2	0.912209
大闸蟹也好吃但是那个咸鸭蛋我只吃过高邮的	2	0.991986
微山湖的小鱼真的好好吃	2	0.99587
真的夜景yyds	2	0.583266
也去过哎	0	0.940843
真的很美	2	0.999846
黄蓝交界	2	0.883181
去哟去过	2	0.985747
高考必胜	2	0.953817
不愧是挖掘机大省哈哈哈哈哈	2	0.999328
烟台古称蓬莱修仙的特多哈哈	2	0.976466
泰安二中	2	0.853409
2022高考加油	2	0.997276
烟台人来了	2	0.792179
2022上岸	2	0.850891
2022教招上岸	2	0.752005
考点；背景风对海陆风的影响	2	0.674604
2022高考棒00分加油	2	0.997595
2022高考棒20分	2	0.993985
山亭翔宇报道	1	0.803184
我也想静养	2	0.971323
红红火火恍恍惚惚	2	0.98364
真地铁	2	0.0610451
老凡尔赛了	0	0.249426
孤零零	0	0.126819
尹航来打卡啦	2	0.944073
也是最大胜利	2	0.990863
天水一中尹航报道	2	0.731989
我还以为是养殖区	0	0.995309
礼貌你海豹吗	0	0.766015
礼貌你海豹吗	0	0.766015
2024高考必胜	2	0.916544
好像战斗机啊我去	1	0.0784367
山东临沂	2	0.90051
诸葛亮老乡报道	2	0.853174
临沂	2	0.932099
考公上岸	2	0.865755
2022高考加油金榜题名	2	0.98273
希望姐姐金榜题名	2	0.79964
顺利上岸	2	0.991702
2024高考加油	2	0.997467
菏泽呢	2	0.502846
我爱聊城	2	0.998285
聊城才是真谛	2	0.907149
常记溪亭日暮沉醉不知归路兴尽晚回舟误入藕花深处争渡争渡惊起一滩鸥鹭	2	0.828528
趵突泉	2	0.99825
烟台人来了	2	0.792179
莱芜一中报道	2	0.495043
我长春人据说蓬莱是我祖籍地方	2	0.898117
疫情停办	0	0.710543
蓬莱真的人间仙境	2	0.997899
注意注意人跑了	0	0.534869
爱在烟台难以离开	2	0.98154
曲水亭街	2	0.952305
费油	0	0.517374
费油	0	0.517374
我出货了出来晒晒	0	0.460076
太可爱啦	2	0.999579
德州呢我大德州啊	2	0.469967
青岛六中也每周走一次	2	0.995089
仁义礼智信	2	0.922727
球状闪电	1	1
2023年高考金榜提名	2	0.950969
我防我自己	2	0.595622
哈哈哈哈哈哈哈哈	2	0.826193
哈哈哈哈哈哈哈哈摔倒了	2	0.81418
啊啊啊啊啊啊啊是鲸鱼呀	0	0.222919
咸蛋黄吗这就是	0	0.930028
致敬	2	0.999876
直接喊他们	0	0.915657
好厉害呀太厉害了	2	0.156561
2025考研成功	2	0.981268
去过啊啊啊	2	0.71561
高考必胜	2	0.953817
2023本科本科冲冲冲	2	0.969002
德州扒鸡呢	2	0.618979
我就是在这里有九个龙拉个东西	2	0.799481
阳谷一中	1	1
hhhhh这个分工方阵可可爱爱	2	0.972751
进度条大残	0	0.974998
章丘牌面	2	0.924931
小时候天天去黄河大坝	2	0.966767
对象临沂的	2	0.583619
来看看男朋友的家乡	2	0.998799
河南高考表示不服	0	0.741858
2022专升本上岸	2	0.857556
刚哥来送车了	2	0.964796
好美呀	2	0.999889
2022顺利毕业	2	0.981604
研究生顺利毕业	2	0.987732
顺利毕业	2	0.994099
一想到航拍扒鸡	2	0.7174
感觉太短了没有介绍全	0	0.994469
我山东还能编辑地图啊	2	0.536006
菏泽德州淄博哭瞎了	0	0.948051
为啥不教撸起大地	0	0.995723
拿我铁锅来	2	0.400751
无敌舰队	2	0.512208
潍坊人狂喜	2	0.893843
要的就是这句话	2	0.465896
飒啊	2	0.666607
胸怀大海义重如泰山	2	0.921516
国泰民安＋1	2	0.923277
第一就是牌面	2	0.891193
好看	2	0.999955
太阳系寿光	2	0.699101
滨州牛批棒棒棒我的宝贝	2	0.99889
成功避开枣庄村	2	0.750525
我只喝扎啤	2	0.323894
高考上岸	2	0.980221
23北大	2	0.87514
广东省考成功上岸	2	0.934159
龙口南山大佛被略过了	0	0.0505896
2022二中冲	2	0.217675
2022中考加油	2	0.997982
今年一定编制上岸	2	0.944875
考研上岸山理工	2	0.958899
2022考进实验班	2	0.866365
菏泽聊城两个穷亲戚	0	0.597675
包容万象举一千从	2	0.83523
菏泽被云彩盖住了	2	0.310919
希望成功上岸山大	2	0.409951
忘不了七个葫芦娃和爷爷	2	0.975023
岱宗夫如何齐鲁青未了	1	0.88984
哇长见识了	0	0.741342
啊	0	0.293254
哈哈哈哈哈印象很深刻杂啤用袋子装的	2	0.958438
我去过石老人海水浴场啊	2	0.495198
有一位老朋友在滨州很想念他	2	0.999607
爱死青岛了等我老了我要住到海边	2	0.988278
上岸	2	0.588575
烟台苹果yyds	2	0.957006
2022高考必胜	2	0.92936
考神附体	2	0.917697
高考必胜	2	0.953817
2022高考顺利	2	0.995917
2022高考必胜	2	0.92936
2022高考必胜	2	0.92936
王云君考公必成	2	0.822725
2023高考顺利	2	0.994231
价格更浪漫	2	0.997435
让李润让我男朋友	2	0.946972
2023中考冲北京十一学校	2	0.710841
2022小中考双满	2	0.939104
期中必过	2	0.984746
这肯定是北大中文系写的	0	0.514482
这湖好美	2	0.999791
好美	2	0.999972
铁锅炖大鹅	2	0.835435
前方高能预警	0	0.518999
公考上岸	2	0.827866
考博上岸	2	0.855933
祝我和家人身体健康	2	0.943499
青岛好美	2	0.999719
真的好美啊青岛	2	0.99989
临沂yyds	2	0.449484
这些别墅没有人住是旅游景点要买门票才能看	2	0.655841
济南济南	2	0.980663
眼影盘	2	0.964036
你还记得大明湖畔的夏雨荷吗	2	0.458761
临朐	2	0.241098
哈啤酒吃嘎啦	2	0.966193
那下次注意点啊	0	0.239401
航拍大葱	2	0.662838
到家了	2	0.596343
到家啦	2	0.949087
酒吧街	2	0.226659
长岛	2	0.93006
鲁东	2	0.888023
莱西一中学子路过	2	0.774273
2022年第四季快出来	2	0.978659
斑海豹	2	0.944653
风筝节	2	0.935194
每一面都有光照整个都是红色	2	0.855842
我是老大	1	1
可乐	1	0.515946
明明是番薯型	0	0.984791
毁了整个画面的感觉	0	0.999967
这个基站	0	0.135195
劳动人民真的好伟大	2	0.99732
赛博棚克笑死我了	0	0.824478
小时候大明湖还没有围挡我们脚蹬船还被缠住过可吓人了	0	0.653453
中山大学	2	0.912128
中山大学	2	0.912128
临沂人也有力气活每天早晚盖被子掀被子	2	0.779266
为啥感觉做梦梦到这种桥	0	0.777182
共振?再说武力概念?	0	0.99838
间谍过家家	0	0.824834
20年驰援武汉的山东朋友就运送了很多寿光蔬菜吧致敬	2	0.986312
明湖中学	2	0.918339
蔬菜都有房子我还没有自己的房子呜呜	2	0.185935
老家	2	0.999641
2022高考广东外语外贸大学我可以	2	0.916199
这么近	2	0.978155
哇	2	0.914581
山东滨州人泪目	2	0.923277
直接跨过滨州	2	0.578731
鸡皮疙瘩起来了山东牛批祖国牛批	2	0.832528
2023考研加油	2	0.816717
阿阿阿阿阿阿滨州阿阿阿	2	0.914671
疫情快点结束	2	0.212509
河北祖冲之中学542班某某某替宋盛豪甄子棋打卡	2	0.860128
河北祖冲之中学542班某某某替宋盛豪甄子棋打卡	2	0.860128
河北祖冲之中学542班某某某替宋盛豪甄子棋打卡	2	0.860128
河北祖冲之中学542班某某某替宋盛豪甄子棋打卡	2	0.860128
河北祖冲之中学542班某某某替宋盛豪甄子棋打卡	2	0.860128
河北祖冲之中学542班某某某替宋盛豪甄子棋打卡	2	0.860128
河北祖冲之中学542班某某某替宋盛豪甄子棋打卡	2	0.860128
有幸去过	2	0.997096
曲水亭真的很漂亮	2	0.999423
我考上交大了	2	0.906205
还有日照	2	0.955961
2022上岸二本	2	0.745434
升本上岸	2	0.814192
打成一片	2	0.983536
淄博四中	1	1
一不小心	0	0.309655
致敬	2	0.999876
好客山东欢迎您	2	0.979558
孔子排面	2	0.928916
学校游学去过	2	0.98724
临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂临沂	2	0.776939
考上本科加油山工艺	2	0.989674
考上本科加油山艺	2	0.992683
高考必胜山东工艺美术学院加油	2	0.980473
沂源沂源沂源沂源	2	0.757815
数学题各位记住	0	0.151221
烟台人DNA动了	2	0.914387
奥帆中心高中地理考点注意海风的形成对于帆船行驶的影响	2	0.645069
这是知识点快记	2	0.953478
考研上岸	2	0.964439
元歌表示很淦	0	0.0543749
2023高考必胜	2	0.91988
潍坊真的没有姓名	0	0.432681
考上研究生教资过四级过	2	0.995641
顺顺利利啊	2	0.697241
HXS2022高考必胜	2	0.92936
2022体考必胜	2	0.876331
升本成功	2	0.975188
趵突泉今天趵突了嘛哈哈哈哈哈哈哈	2	0.967055
好美	2	0.999972
郊区连接线工程	2	0.119474
齐国我比你有钱鲁国我比你有文化	2	0.252989
青岛烟台肯定充得比我多	2	0.855056
我家11	2	0.935737
中国海洋大学	2	0.88091
一切顺利	2	0.999257
考证顺利考博顺利	2	0.996967
母亲河啊	2	0.996845
家乡真好泪目	2	0.999008
这文案配上这画面泪目	2	0.614651
易安先生你礼貌吗你	0	0.00884281
易安姐姐你礼貌吗	0	0.217369
欢迎大家来山东	2	0.986479
泰安人	2	0.957655
山东话出来了	1	0.320738
这里的绿植我真的很爱	2	0.998922
省会排面	2	0.782903
我这辈子能把山东游玩个遍就好了	2	0.903287
是西游记的那个塔吗	0	0.26573
我爱山东	2	0.995574
刘孟盈中考必胜	2	0.964084
弟弟高考加油	2	0.998991
疫情结束我一定会去的	2	0.997797
时代少年团高考顺利	2	0.998387
大河之水天上来奔流到海不复回	2	0.135474
骄傲住了	2	0.979055
疫情结束	0	0.0870399
顺利毕业	2	0.994099
泰安人再此	2	0.699394
楼姐爱学习	2	0.978012
我在外地上学我同学老问我山东的大葱是不是很高	2	0.531816
完了更洗不清了	2	0.0149225
寿光蔬菜	1	1
高考大省	2	0.909592
谁不爱烟台大学	0	0.93326
烟台苹果	2	0.957006
我们山东省可是战备省	2	0.125568
主公楼	1	1
山东真的是个不错的省份	2	0.996287
交警快乐节	2	0.873778
山东大白将	2	0.806428
玩的就是西海岸	2	0.909116
泰安二中	2	0.853409
早日脱单	0	0.867031
逢考必过	2	0.997138
才不要和老板谈恋爱	0	0.989073
枣庄这次倍儿有面	2	0.607785
辛苦了	2	0.979284
高能来袭	2	0.647522
风在吼马在叫黄河在咆哮黄河在咆哮	2	0.01968
地理题	2	0.736648
国泰民安阖家团圆	2	0.983138
一本正经的油麦	0	0.412503
小兵张嘎那个绝了	2	0.9644
挑山工	2	0.145182
泰安泰安	2	0.895344
不不不我不如你	0	0.994328
三过济南而不入	0	0.669294
日常小渔村	2	0.34388
临沂牌面搞起来	0	0.502383
教资必过	2	0.988881
下次再来必须要做核酸哈	2	0.991711
看着真喜人	2	0.966345
滕州人集合	2	0.775257
枣庄排面	2	0.778587
地生中考加油	2	0.997567
高考顺利	2	0.999286
高频考题地点	2	0.897897
济南直接给绕过去了xs	2	0.917383
枣庄人呢	2	0.404955
喜欢这个配色	2	0.999625
吻痕	2	0.385949
保佑我高考580	2	0.981279
考上厦大	2	0.876633
强烈推荐自然的力量·大地生灵这部纪录片顶级文案顶级画面	2	0.999953
全文背诵、默写再写个观后感	2	0.566605
东营	2	0.812304
哈哈哈哈哈哈哈哈	2	0.826193
文案是山东本地人写的吧哈哈哈哈哈哈哈	1	0.713497
2023年春考上理想学校	2	0.98995
枣庄三中	2	0.823955
邹城一中善善	2	0.996704
菏泽骂骂咧咧出去了	0	0.94113
哎哎哎扒鸡了解下	0	0.957696
海鸽子	2	0.922901
辛苦了	2	0.979284
正在吃海带	2	0.963299
海灯节快乐	2	0.996462
绕过了淄博	2	0.326375
英雄千古	2	0.999567
太阳这么好让无惨出来和海豹晒太阳 手动滑稽	0	0.414018
快给祖师爷磕一个	2	0.800843
中考必胜	2	0.964084
上岸	2	0.588575
2022中考必胜	2	0.922219
上岸上岸	2	0.617553
泰安六中报道	2	0.836938
泰安	2	0.866732
只要是块地我就能种东西	2	0.718655
泰安我要看泰安	2	0.806148
下饺子了	2	0.454413
2023高考上岸	2	0.949918
高考加油	2	0.999759
大美山东欢迎你	2	0.995868
高考加油	2	0.999759
山东省实验中学	2	0.504465
不胶东孩子知道微山湖是因为咸鸭蛋 doge	0	0.634079
哎呀	0	0.761086
有没有来自聊城的老乡	2	0.548642
山东就是山东	2	0.951833
山东都是好人	2	0.995565
2022中考加油	2	0.997982
2022中考加油	2	0.997982
2022中考加油	2	0.997982
有兰陵县	2	0.812985
同步点	2	0.325078
枣庄三中报道	2	0.598945
有幸在烟台到大连的飞机上看到过	2	0.970949
V1抬轮	2	0.738205
哇那春天柳絮不是	0	0.575463
省考报山东的不要想不开	0	0.596449
2023高考必胜	2	0.91988
高考必胜	2	0.953817
高考必胜	2	0.953817
小兵张嘎是白洋淀	2	0.854777
湖南人表示长见识了	0	0.963453
我发小她男朋友就住在大钦岛	2	0.952481
临清有狮子猫	2	0.787838
木的东营	2	0.0279846
东营人有点等不及了	2	0.857203
山东是真的很富庶啊什么都有	2	0.861553
我们葱省嘿嘿	2	0.990684
东营呢	2	0.0434559
2023南师大上岸	2	0.860948
考研上岸	2	0.96444
烟台我第二故乡	2	0.997029
上海交通大学or南京大学	2	0.910027
山航勿cue737飞不到墨西哥	0	0.886017
烟台苹果莱阳梨天下闻名	2	0.937655
不用看我就知道是通用的车因为我在上汽通用上海工厂遇到好多烟台工厂来的小伙伴我是山东银	2	0.688017
啤酒节不在崂山了现在黄岛也叫西海岸新区	2	0.341093
说前三是因为我们曾经也做过第一和第二	2	0.843499
青岛五十八中毕业生打卡	2	0.96488
来了来了	2	0.864742
额	0	0.112847
没有枣庄吗	0	0.936683
2023高考必上棒00	2	0.998671
24考研贸大	2	0.97594
2022清明节看到	2	0.940189
南佳璇可以和我在一起我们一起考特别好的大学	2	0.999197
夏雨荷	2	0.978159
2022高考必胜	2	0.92936
临沂的兄弟姐妹全体起立	2	0.825895
前面要来的快跑这边卷的离谱	0	0.97652
潍坊	2	0.961593
潍坊	2	0.961593
考上本科	2	0.984941
大天鹅是国家二级保护动物	2	0.631634
山东人也没见过	0	0.914725
德租界	2	0.95828
菏泽没了	0	0.885025
永庆	2	0.802005
2023高考顺利	2	0.994231
2023高考本科	2	0.816717
山东翟慧我爱你	2	0.998399
山东人翟慧我爱你	2	0.99835
哈哈哈哈都是梦破碎的声音的你是魔鬼吗	2	0.423982
滨州	2	0.718826
济南	2	0.979865
家人平平安安健健康康	2	0.996006
为什么弹幕这么少	0	0.993647
2023高考加油	2	0.996134
重庆大学西南大学	2	0.895086
2022高考加油	2	0.997276
好黄的河	0	0.147297
夏雨荷	2	0.978159
来了微山湖的鱼好好吃	2	0.992902
好想吃天鹅肉	2	0.990921
大鹅	2	0.879058
前方全文背诵	2	0.862585
蓬莱人报道	1	1
就不配有聊城菏泽呗	0	0.966199
有猫咪吗	0	0.452658
谁说山东没出过帝王南朝萧道成了解一下	2	0.398106
哈哈哈哈	2	0.975279
小时候去找姐姐玩来过这	2	0.991763
2023高考顺利	2	0.994231
鲁R	2	0.292772
2023高考必胜	2	0.91988
2023高考加油	2	0.996134
身体健康	2	0.994931
过一本	2	0.673395
2022年高考必胜	2	0.95779
2022年高考大捷	2	0.967977
公务员考试上岸	2	0.838888
一山一水一圣人	2	0.773776
一山一水一圣人	2	0.773776
青岛大学路过	2	0.964106
我也曾和他们一起看旭日东升	2	0.985545
法考必过	2	0.994182
想起了瓦力	2	0.764811
一条龙服务	2	0.965326
这也太高了上海从没见过	0	0.960232
风起之时便是动身的好时机	2	0.904563
致敬	2	0.999876
甜甜花酿鸡	2	0.89013
我最爱吃海带了	2	0.995219
提米谢谢你	2	0.868332
禽肉审判日常任务	2	0.646372
原神海灯节凝光	2	0.835436
海报你礼貌吗	0	0.9924
